机动战士高达SEED DESTINY Special Edition,6.4,(104人评分)
OUTBREAK COMPANY 萌萌侵略者,6.6,(2035人评分)
黄金狗剩,6.3,(67人评分)
潜行吧！奈亚子W  OVA,6.6,(686人评分)
零之使魔F,6.7,(2619人评分)
山田君与7个魔女,6.7,(2108人评分)
瓶诘妖精,6.5,(180人评分)
名侦探柯南 MAGIC FILE,6.3,(59人评分)
幸福之祈祷,6.3,(59人评分)
川柳少女,6.7,(1689人评分)
夫妻成长日记 第二期,6.4,(97人评分)
真・恋姬无双 OVA,6.5,(182人评分)
萝球社！SS,6.6,(1073人评分)
怪谈餐馆,6.6,(250人评分)
女神异闻录5 -THE DAY BREAKERS-,6.6,(576人评分)
姉☆孕みっくす,6.5,(156人评分)
最游记 RELOAD BLAST,6.5,(167人评分)
裤袜视界,6.6,(1175人评分)
怪医美女RAY,6.3,(76人评分)
骸骨书店员本田君,6.6,(735人评分)
哆啦A梦 大雄的南极冰冰凉大冒险,6.6,(265人评分)
极主夫道 第二季,6.5,(129人评分)
全力兔子,6.4,(99人评分)
怪怪守护神 OVA,6.5,(214人评分)
甜蜜声优,6.6,(335人评分)
五等分的新娘∬,6.6,(1226人评分)
机巧魔神2,6.6,(428人评分)
偶像☆妹妹,6.5,(178人评分)
学生会的一己之见 Lv.2 EX,6.6,(521人评分)
冬季花园,6.4,(88人评分)
这个男子、为石化困窘,6.4,(85人评分)
守护甜心!!心跳,6.6,(604人评分)
学生会的一己之见 Lv.2,6.6,(1836人评分)
世纪末超自然学院,6.6,(1149人评分)
冰雪奇缘2,6.6,(461人评分)
超有病 勇者传说,6.4,(95人评分)
High School DxD DX OAD,6.6,(356人评分)
苹果核战记XIII,6.4,(82人评分)
秘汤,6.6,(291人评分)
兰斯～沙漠的守护者～,6.4,(90人评分)
数码宝贝拯救者,6.6,(411人评分)
出云战记,6.2,(56人评分)
关于我转生变成史莱姆这档事,6.6,(4878人评分)
机动战士高达桑,6.6,(605人评分)
文豪野犬 OAD,6.5,(220人评分)
樱花革命~花开时的少女们~,6.3,(79人评分)
我的青春恋爱物语果然有问题 完,6.6,(2714人评分)
紧扣的星星,6.6,(841人评分)
アッチェレランド～堕天使たちの囁き～,6.5,(188人评分)
精灵宝可梦 超级愿望 第2季 N之章,6.5,(143人评分)
虹猫蓝兔阿木星,6.3,(69人评分)
双子星公主 Gyu,6.3,(84人评分)
DOG DAYS',6.6,(1228人评分)
期待在地下城邂逅有错吗Ⅲ OVA,6.5,(218人评分)
ママぷりっ！？,6.4,(113人评分)
天使之刃,6.4,(108人评分)
那就是声优！,6.6,(1992人评分)
X战记,6.5,(195人评分)
境界的轮回,6.6,(509人评分)
魔法使的条件,6.5,(226人评分)
放課後2～紗由理～,6.5,(124人评分)
黑塚,6.6,(309人评分)
和我一起来画吧：我爱你,6.3,(79人评分)
快乐家家车,6.3,(80人评分)
梦幻之星 神谕篇,6.4,(96人评分)
龙珠 摩诃不可思议的冒险,6.4,(92人评分)
文学少女 今日的点心～初恋～,6.6,(706人评分)
夜之小双侠,6.6,(346人评分)
龙珠Z 超级赛亚人孙悟空,6.4,(106人评分)
战地启示录,6.2,(60人评分)
欲望学院,6.6,(320人评分)
帝都物语,6.2,(63人评分)
大护法,6.6,(714人评分)
紫陽花の散ル頃に,6.5,(245人评分)
爱宠大机密,6.5,(237人评分)
神之塔,6.6,(1111人评分)
心跳回忆Only Love,6.6,(391人评分)
蓝色时期,6.5,(172人评分)
花开,6.2,(60人评分)
噬血狂袭 II,6.6,(915人评分)
弹丸论破 希望学园与绝望高中生,6.6,(5280人评分)
交响诗篇 Hi-Evolution 1,6.5,(173人评分)
暗杀教室 365天的时间,6.6,(294人评分)
火影忍者 剧场版 终章,6.6,(765人评分)
梦幻妖子,6.3,(84人评分)
魂狩,6.5,(223人评分)
Re：从零开始的休息时间,6.6,(844人评分)
四眼天鸡,6.3,(81人评分)
海贼王 特别篇 黄金之心,6.5,(166人评分)
一人之下,6.6,(1030人评分)
网络胜利组,6.6,(739人评分)
名侦探柯南 漆黑的追迹者,6.6,(2051人评分)
隐之王,6.6,(1225人评分)
亲吻姐姐,6.6,(2796人评分)
女忍：堕落的公主,6.3,(81人评分)
海绵宝宝历险记：海绵出水,6.4,(113人评分)
超智能足球,6.4,(104人评分)
希望宅邸 3D,6.6,(337人评分)
新网球王子 OVA 对战Genius10,6.4,(125人评分)
奶油柠檬 第一部分 媚・妹・Baby,6.2,(59人评分)
教室☆危机,6.6,(1161人评分)
纯洁的玛利亚,6.6,(1423人评分)
忧国的莫里亚蒂 第二季,6.6,(394人评分)
魔术快斗,6.6,(1107人评分)
WAVER,6.1,(53人评分)
相奸游戏,6.5,(167人评分)
御伽草子,6.4,(124人评分)
大恶司,6.5,(178人评分)
大家集合！Falcom学园 2期,6.6,(404人评分)
非凡的公主希瑞,6.4,(98人评分)
名侦探柯南 MAGIC FILE 4 ～通往大阪什锦煎饼的艰辛之路～,6.5,(203人评分)
尽管如此世界依然美丽,6.6,(1224人评分)
忧国的莫里亚蒂,6.6,(620人评分)
初犬2 The Animation ストレンジ・カインド オブ ウーマンズ～again～,6.6,(306人评分)
鬼作 魂,6.3,(77人评分)
心理测量者3,6.6,(1268人评分)
圣斗士星矢 真红少年传说,6.4,(103人评分)
破刃之剑,6.6,(579人评分)
迷你宠物星,6.3,(92人评分)
哆啦A梦 大雄与奇迹之岛～动物历险记～,6.5,(202人评分)
波子汽水,6.5,(210人评分)
海底总动员2,6.5,(229人评分)
调教女仆,6.4,(108人评分)
游戏王剧场版 超融合！超越时空的羁绊,6.6,(774人评分)
企业战士,6.3,(85人评分)
星际恐龙,6.5,(159人评分)
宅男腐女恋爱真难,6.6,(2421人评分)
精灵宝可梦 超梦 觉醒之路的序章,6.3,(78人评分)
威尔贝鲁物语 ～威尔贝鲁的姐妹～ 第一幕,6.3,(75人评分)
精灵宝可梦 超级愿望 第2季,6.5,(181人评分)
如果有妹妹就好了。,6.6,(2885人评分)
我和她的研修日志,6.5,(240人评分)
OVERLORD II,6.6,(4048人评分)
房东妹子青春期,6.6,(1634人评分)
怪物史莱克2,6.5,(173人评分)
真盖塔VS新盖塔,6.4,(117人评分)
钢琴之森,6.6,(401人评分)
杀戮都市,6.6,(567人评分)
薄樱鬼 黎明录,6.6,(380人评分)
啦啦啦德玛西亚,6.5,(264人评分)
阿童木,6.5,(252人评分)
Pure Mail,6.2,(69人评分)
理科生坠入情网，故尝试证明。,6.6,(1606人评分)
漫画同人会 Revolution,6.4,(108人评分)
灌篮少年,6.3,(78人评分)
烟草,6.3,(92人评分)
期待在地下城邂逅有错吗 外传 剑姬神圣谭,6.6,(1200人评分)
美食的俘虏3D 开幕！美食家的冒险！！,6.2,(59人评分)
仕舞妻～姉妹妻3～,6.4,(126人评分)
守望先锋：渗透,6.4,(143人评分)
幽游白书 夜叉的阴谋,6.2,(69人评分)
美食的俘虏,6.6,(416人评分)
魔界战记,6.5,(220人评分)
赛马娘四格,6.6,(607人评分)
GATE 奇幻自卫队,6.6,(1907人评分)
人渣的本愿,6.6,(3418人评分)
怪盗丽奈,6.2,(58人评分)
大话三国,6.3,(79人评分)
半妖少女绮丽谭,6.6,(862人评分)
间奏曲,6.4,(149人评分)
日在校园,6.6,(4837人评分)
噬血狂袭 III,6.6,(594人评分)
绫波丽，第一次的口红出镜,6.5,(182人评分)
铁胆火车侠,6.6,(709人评分)
你所期望的永远 ～Next Season～,6.5,(329人评分)
Code Geass 反叛的鲁路修 III 皇道,6.6,(449人评分)
战国Collection,6.6,(387人评分)
侦探歌剧 少女福尔摩斯 Alternative TWO,6.5,(209人评分)
小熊维尼与跳跳虎,6.2,(58人评分)
名侦探柯南 MAGIC FILE 2011 ～新泻·东京 礼物狂想曲～,6.5,(195人评分)
轮回的拉格朗日 第二季,6.6,(713人评分)
高校舰队 OVA,6.6,(455人评分)
小虎还乡,6.5,(183人评分)
Phi-Brain～神之谜题3,6.4,(143人评分)
肉体转移,6.4,(130人评分)
隋唐英雄传,6.3,(92人评分)
宇宙战争,6.2,(66人评分)
我的主人爱作怪,6.6,(672人评分)
天体的秩序,6.6,(2139人评分)
阴阳师·平安物语 第2季,6.2,(60人评分)
外貌协会！,6.5,(270人评分)
犬屋敷,6.6,(1443人评分)
碳变：义体置换,6.2,(57人评分)
临时女友♪,6.3,(74人评分)
新安琪莉可 abyss 第二季,6.1,(52人评分)
大贵族：回醒,6.3,(82人评分)
破邪大星弹劾凰,6.4,(106人评分)
围棋少年,6.6,(486人评分)
One Room,6.6,(2364人评分)
リアルエロゲシチュエーション！2 THE ANIMATION,6.3,(92人评分)
MILK・ジャンキー　姉妹編,6.4,(133人评分)
云海骑兵队,6.3,(83人评分)
青之驱魔师 京都不净王篇,6.6,(761人评分)
魔法老师涅吉! ANIME FINAL,6.4,(160人评分)
弥留之国的爱丽丝,6.5,(219人评分)
ラブホリック～魅惑の乙女と白濁カンケイ～ THE ANIMATION,6.5,(205人评分)
FLCL Progressive,6.5,(378人评分)
画江湖之灵主,6.4,(132人评分)
学园怪物！～狼男少女不会屈服～,6.1,(52人评分)
こいなか -小田舎で初恋×中出しセクシャルライフ- THE ANIMATION,6.5,(246人评分)
喜欢本大爷的竟然就你一个？～我们的比赛结束～,6.5,(400人评分)
OVAJ〇フーゾク学園祭,6.4,(142人评分)
怪物史莱克3,6.3,(91人评分)
旋风管家 OAD,6.5,(259人评分)
纳米核心 黄昏篇,6.2,(69人评分)
Pokémon the movie XY 光环的超魔神 胡帕,6.5,(256人评分)
境界的彼方 -I'LL BE HERE- 未来篇,6.6,(1984人评分)
Xi AVANT,6.5,(168人评分)
光晕：传奇,6.5,(192人评分)
棺姬嘉依卡,6.6,(1791人评分)
二十面相少女,6.5,(296人评分)
AMON 恶魔人默示录,6.4,(121人评分)
新体操（假） ～妖精们的圆舞曲～,6.5,(202人评分)
少女的秘密心事,6.2,(70人评分)
少女爱上姐姐 ～2人的Elder～,6.5,(310人评分)
爱的魔法,6.5,(338人评分)
西洋古董洋菓子店,6.5,(287人评分)
贫穷姐妹物语,6.5,(298人评分)
黑爱～一夜妻馆·淫口乱乳录～,6.5,(235人评分)
瑶玲啊瑶玲,6.5,(363人评分)
封神榜传奇,6.4,(121人评分)
癒してあげルン西遊記,6.4,(126人评分)
名侦探柯南 MAGIC FILE 3 ～新一与小兰·麻将牌与七夕的回忆～,6.5,(207人评分)
极黑之翼,6.2,(62人评分)
BRAVO东东,6.3,(91人评分)
问题儿童都来自异世界？,6.6,(3449人评分)
One Off,6.5,(256人评分)
偶像宣言,6.3,(76人评分)
斯特拉的魔法,6.6,(896人评分)
High School D×D BorN,6.6,(1141人评分)
伯纳德小姐说。,6.5,(483人评分)
Re：从迷你开始的异世界生活,6.6,(492人评分)
刀剑神域外传 Gun Gale Online,6.6,(2418人评分)
织田肉桂信长,6.5,(296人评分)
异世界四重奏2,6.6,(721人评分)
辣妹与恐龙,6.5,(185人评分)
太阳王子霍尔斯的大冒险,6.4,(127人评分)
期待在地下城邂逅有错吗Ⅱ,6.6,(1935人评分)
七大罪 OAD,6.5,(328人评分)
愤怒的小鸟,6.4,(140人评分)
草莓100%,6.6,(949人评分)
死神 雨中的回忆,6.3,(94人评分)
噬血狂袭,6.6,(2735人评分)
特工次世代,6.1,(61人评分)
放课后～濡湿的制服～,6.4,(136人评分)
逆転魔女裁判 ～痴女な魔女に裁かれちゃう～ THE ANIMATION,6.5,(280人评分)
OVA ネトシス,6.4,(125人评分)
七鬼神,6.6,(882人评分)
飞天小女警Z,6.2,(70人评分)
期待在地下城邂逅有错吗Ⅲ,6.6,(1185人评分)
死神剧场版 无人的回忆,6.6,(523人评分)
有你的小镇 OAD 黄昏交叉点,6.5,(417人评分)
克拉斯特学院,6.1,(54人评分)
未来的未来,6.6,(1054人评分)
宇宙战舰提拉米斯 2,6.5,(484人评分)
无节操☆Bitch社,6.3,(87人评分)
夜勤病棟ヒロインシリーズ 七瀬恋・風間愛・八神優 オマ○コクライマックス,6.5,(215人评分)
汽车总动员3,6.3,(92人评分)
阿莉塔的试炼,6.3,(84人评分)
恋姬无双 OVA,6.5,(195人评分)
秦时明月之帝子降兮,6.4,(135人评分)
浜虎SD,6.1,(51人评分)
巴啦啦小魔仙之梦幻旋律,6.3,(93人评分)
风之又三郎,6.3,(93人评分)
异世界食堂,6.6,(1883人评分)
腐女子的品格,6.2,(72人评分)
收获之夜,6.5,(221人评分)
刀剑乱舞-花丸-,6.6,(655人评分)
龙珠Z 世上最强之人,6.3,(107人评分)
低俗灵白日梦,6.2,(65人评分)
血型君2,6.6,(762人评分)
ESCHA CHRON,6.4,(125人评分)
秦时明月之君临天下,6.5,(321人评分)
女高中生的腰技,6.5,(368人评分)
魔法护士小麦Z,6.3,(109人评分)
噗哔啵 来自未来,6.5,(424人评分)
日常系的异能战斗,6.6,(2580人评分)
画江湖之不良人,6.5,(270人评分)
Kanon,6.6,(590人评分)
.hack//境界线,6.3,(98人评分)
全职高手 特别篇,6.6,(608人评分)
Promare 前日谭,6.5,(328人评分)
约会大作战 OAD,6.6,(1142人评分)
母娘丼♥おっぱい特盛母乳汁だくで,6.4,(152人评分)
迷茫管家与懦弱的我,6.6,(3559人评分)
真・恋姬无双～少女大乱～,6.5,(483人评分)
人机续篇,6.2,(76人评分)
赐予护女神的祝福,6.3,(99人评分)
无罪的维纳斯,6.3,(101人评分)
监狱战舰,6.5,(232人评分)
义风堂堂！兼续与庆次,6.1,(52人评分)
永远之久远 第五章 双绝的来复,6.5,(246人评分)
龙珠Z 热血热斗,6.3,(94人评分)
笨蛋，测验，召唤兽 Blu-ray BOX 特典,6.4,(192人评分)
永远之久远 第六章 永远之永恒,6.5,(252人评分)
哈皮父子,6.1,(59人评分)
女神异闻录4 剧场版,6.5,(260人评分)
Tiny Evil,6.5,(261人评分)
Code Geass 亡国的阿基德 第一章「翼龙降临」,6.6,(1621人评分)
天地创造设计部,6.6,(794人评分)
凸变英雄 LEAF,6.5,(561人评分)
あの団地の妻たちは… The Animation,6.4,(170人评分)
性活週間 THE ANIMATION,6.5,(286人评分)
宝贝公主,6.5,(296人评分)
アマカノ,6.5,(253人评分)
恶之华,6.6,(1898人评分)
妹妹公主 RePure,6.4,(144人评分)
最强会长黑神 Abnormal,6.6,(761人评分)
夏色奇迹,6.6,(1161人评分)
东京七姐妹 我们化作青空,6.1,(54人评分)
神不在的星期天,6.6,(2349人评分)
长门有希酱的消失 OAD,6.5,(347人评分)
黑白小姐,6.6,(1573人评分)
干物妹！小埋 OAD,6.6,(1131人评分)
橘色奇迹 -未来-,6.3,(89人评分)
剧场版总集篇 OVERLORD 不死者之王,6.5,(266人评分)
寻龙传说,6.2,(73人评分)
你好七叶,6.5,(302人评分)
女武神的餐桌 第二季,6.4,(120人评分)
夏虫 THE ANIMATION,6.5,(216人评分)
黑血兄弟,6.5,(223人评分)
战场女武神,6.6,(1094人评分)
遥远时空中 八叶抄,6.5,(277人评分)
星球大战：幻境,6.5,(217人评分)
镇魂街 第二季,6.2,(71人评分)
ダーリン,6.0,(53人评分)
燐月 リンゲツ THE ANIMATION,6.4,(177人评分)
我的脑内选项正在全力妨碍学园恋爱喜剧,6.6,(3356人评分)
YOASOBI / 三原色 Official Music Video,6.1,(58人评分)
黑子的篮球 FAN DISC ～未结束的夏日～,6.3,(117人评分)
超扁平之摩根,6.2,(75人评分)
哆啦A梦：伴我同行2,6.4,(174人评分)
不受欢迎之家,6.5,(325人评分)
股人タクシー,6.2,(71人评分)
怪兽娘～奥特怪兽拟人化计划～ 第二季,6.2,(78人评分)
K SEVEN STORIES Episode 5「红之记忆 ～BURN～」,6.4,(154人评分)
恋途未卜,6.4,(132人评分)
百鬼幼儿园,6.2,(78人评分)
剧场版 BEM ～BECOME HUMAN～,6.3,(88人评分)
名侦探柯南 柯南、基德与水晶之母,6.5,(272人评分)
泰坦尼亚,6.4,(201人评分)
少女编号,6.6,(3287人评分)
对魔忍阿莎姬,6.5,(239人评分)
我永远的圣诞老人,6.2,(83人评分)
炎炎消防队,6.6,(1663人评分)
K 失落之王,6.6,(1105人评分)
羁绊者,6.6,(1375人评分)
飞天都市计划,6.1,(67人评分)
如果高中棒球队女子经理读了彼得·德鲁克,6.5,(663人评分)
再续前缘,6.0,(52人评分)
思念的碎片,6.4,(223人评分)
爱姐妹2,6.3,(100人评分)
斗破苍穹 第二季,6.4,(131人评分)
快乐星猫,6.3,(97人评分)
"Wake Up, Girl Zoo!",6.4,(126人评分)
我的英雄学院 OAD,6.5,(603人评分)
迷你百合,6.4,(213人评分)
牙 -KIBA-,6.3,(96人评分)
总之就是非常可爱 ～SNS～,6.5,(308人评分)
寄宿学校的朱丽叶,6.5,(1172人评分)
くノ一幕末奇譚,6.0,(54人评分)
暗杀教室 修学旅行篇,6.5,(833人评分)
制服处女,6.3,(113人评分)
吸血猫,6.5,(986人评分)
めじょく～復讐学園～,6.1,(55人评分)
可可可心一家人,6.0,(54人评分)
初音岛I&II P.S.P. RE-ANIMATED OVA,6.4,(186人评分)
淫术之馆,6.3,(99人评分)
H2O 赤砂的印记,6.5,(1046人评分)
剧场版 创圣的大天使,6.3,(111人评分)
健康全裸游泳社 海商,6.5,(512人评分)
遥远时空中2 白龙之神子,6.2,(73人评分)
魔法少女什么的已经够了啦。第二季,6.5,(634人评分)
怪怪守护神,6.5,(1087人评分)
无限之住人,6.5,(344人评分)
粗点心战争,6.6,(2896人评分)
时光碎片,6.5,(708人评分)
個人授業～THE ANIMATION～Schoolgirl ready for a private lesson,6.3,(116人评分)
侦探歌剧 少女福尔摩斯 Alternative ONE,6.4,(234人评分)
博多豚骨拉面,6.6,(2155人评分)
人鱼的旋律,6.4,(145人评分)
妖精的尾巴 剧场版序章 开始的早晨,6.3,(118人评分)
期待在地下城邂逅有错吗Ⅱ OVA,6.5,(506人评分)
创星的大天使,6.4,(139人评分)
拘束衣,6.2,(72人评分)
笨女孩,6.6,(3964人评分)
精灵旅社3：疯狂假期,6.2,(77人评分)
圣斗士星矢 圣域传说,6.5,(317人评分)
山田君与7个魔女 OAD,6.5,(574人评分)
推理之绊,6.5,(715人评分)
守护甜心!,6.5,(972人评分)
臭作,6.3,(128人评分)
妖怪名单 第二季,6.3,(97人评分)
薄樱鬼 雪华录,6.5,(291人评分)
黑白无双,6.3,(102人评分)
风语咒,6.3,(105人评分)
攻壳机动队ARISE border:3 Ghost Tears,6.5,(357人评分)
A3！满开剧团 秋&冬,6.1,(62人评分)
农林,6.5,(2970人评分)
森田同学很沉默,6.5,(994人评分)
凹凸世界 第二季,6.3,(119人评分)
新・脅迫2 THE ANIMATION～傷に咲く花 鮮血の紅～,6.2,(85人评分)
机甲少女 FRAME ARMS GIRL,6.5,(663人评分)
吸血鬼之爱,6.5,(388人评分)
绚烂舞踏祭,6.2,(92人评分)
小桃小栗 Love Love物语,6.5,(483人评分)
不才・秋山优花里的战车讲座,6.4,(227人评分)
Unbalance～アンバランス～,6.4,(175人评分)
白色猎人,6.2,(97人评分)
夢喰い－つるみく式ゲーム製作,6.4,(236人评分)
钢铁新娘,6.5,(457人评分)
克拉斯卡劳埃德 第二季,6.2,(84人评分)
大恶司 番外篇：杀缭乱,6.2,(80人评分)
落第骑士英雄谭,6.5,(2750人评分)
Fate/Zero cafe,6.3,(118人评分)
长骑美眉,6.5,(344人评分)
喜欢着、喜欢着、喜欢着,6.4,(218人评分)
蜡笔小新 爆盛！功夫男孩 ～拉面大乱～,6.0,(57人评分)
干物妹！小埋R,6.6,(3280人评分)
虫奉行OVA,6.2,(76人评分)
倒霉熊,6.1,(69人评分)
女皇之刃 叛乱 OVA,6.4,(203人评分)
排球少年 特集！赌在春高上的青春,6.3,(111人评分)
連鎖病棟,6.3,(98人评分)
明菜と温泉でHしよっ,6.1,(69人评分)
地狱天使,6.4,(169人评分)
零之使魔 三美姬的轮舞,6.6,(2758人评分)
地上最强新娘,6.5,(414人评分)
午夜之眼,6.2,(73人评分)
那年那兔那些事儿 抗美援朝番外篇,6.3,(142人评分)
SEXFRIEND ～セックスフレンド～,6.3,(122人评分)
小女神花铃,6.4,(164人评分)
狐妖小红娘 南国篇,6.4,(224人评分)
雨月,6.5,(357人评分)
苍狼传说,6.1,(72人评分)
Phi-Brain～神之谜题2,6.4,(241人评分)
袖珍女侍小梅,6.0,(55人评分)
虹猫蓝兔光明剑,6.1,(74人评分)
哆啦A梦：大雄的人鱼大海战,6.4,(257人评分)
旋风管家 HEAVEN IS A PLACE ON EARTH,6.5,(849人评分)
灼热的乒乓球娘,6.5,(570人评分)
啦啦啦德玛西亚 第二季,6.4,(174人评分)
ToHeart2 迷宫旅行者,6.4,(200人评分)
星之海的爱玛丽,6.0,(51人评分)
ペットライフ テンゴロ編,6.4,(185人评分)
天才眼镜狗,6.1,(74人评分)
香蕉喵 不可思议的伙伴们,6.0,(57人评分)
大神与七位伙伴,6.5,(2397人评分)
LINE NOVEL 印象映像 未来想象记,6.3,(127人评分)
魔王学院的不适任者～史上最强的魔王始祖，转生就读子孙们的学校～,6.5,(2147人评分)
小门神,6.0,(57人评分)
永远之久远 第二章 混沌的兰舞,6.5,(284人评分)
名侦探柯南 16名嫌疑犯！？,6.4,(247人评分)
少女周末授课,6.5,(342人评分)
稻荷恋之歌 OAD,6.4,(264人评分)
地下幻灯剧画 少女椿,6.4,(177人评分)
なちゅらるばけーしょん THE ANIMATION,6.4,(208人评分)
钢铁天使核桃 第二季,6.0,(56人评分)
思春期セックス,6.4,(205人评分)
欢乐课程,6.3,(116人评分)
干支魂,6.5,(480人评分)
巴哈姆特之怒 VIRGIN SOUL,6.5,(1124人评分)
问题儿童都来自异世界？ OAD,6.5,(823人评分)
超时空要塞FB7 银河流魂,6.4,(208人评分)
向日葵！,6.0,(52人评分)
JJ萌艺社,6.4,(304人评分)
K SEVEN STORIES Episode 6「～无名歌 ～」,6.3,(143人评分)
高地人 复仇之旅,6.2,(89人评分)
东京魔人学园剑风帖 龙龙,6.4,(162人评分)
DEPTH OF FIELD ～ 爱与憎恨的剧场,6.5,(443人评分)
我与美咲老师,6.4,(206人评分)
机械女仆,6.5,(431人评分)
宇宙海盗船长哈洛克,6.4,(241人评分)
转生成为了只有乙女游戏破灭Flag的邪恶大小姐,6.5,(2816人评分)
噬血狂袭 女武神的王国篇,6.5,(716人评分)
シオン,6.3,(106人评分)
宇宙海贼萨拉,6.4,(305人评分)
境界的彼方 偶像裁判 ～即使迷茫也要制裁之民～,6.5,(926人评分)
Angel Beats! 地狱厨房,6.5,(1077人评分)
女系家族～淫謀～,6.4,(257人评分)
UCHITAMA?!～猫狗宠物街～,6.3,(107人评分)
翼与萤火虫,6.3,(157人评分)
轮回的拉格朗日,6.5,(1353人评分)
不要撒娇呦!! 喝!!,6.2,(91人评分)
狐妖小红娘 尾生篇,6.2,(106人评分)
进击的巨人 Q版剧场 飞起来！训练兵团,6.4,(274人评分)
但丁的地狱之旅：动画史诗,6.1,(70人评分)
アラルガンド The Animation,6.4,(190人评分)
鬼父 Re-birth,6.5,(711人评分)
ふくびき! トライアングル～美晴アフター～,6.4,(232人评分)
貴方だけこんばんわ,6.3,(131人评分)
高校星歌剧 第三季,6.0,(57人评分)
鬼灭之刃 柱合会议・蝶屋敷篇,6.1,(75人评分)
淫堕の姫騎士ジャンヌ,6.3,(130人评分)
境界的彼方 -I'LL BE HERE- 过去篇,6.5,(1406人评分)
期待在地下城邂逅有错吗 OVA,6.5,(706人评分)
灼热卡巴迪,6.2,(79人评分)
新神榜：哪吒重生,6.3,(158人评分)
奏光之Strain,6.4,(202人评分)
竞女,6.5,(950人评分)
花篇,5.9,(51人评分)
从很久以前就喜欢你了。～告白实行委员会～,6.5,(693人评分)
援助交配,6.4,(217人评分)
修业魔女璐璐萌,6.5,(611人评分)
桃华月惮,6.4,(340人评分)
竖笛与双肩书包,6.5,(1101人评分)
爱本堡之风,6.1,(68人评分)
文豪野犬,6.5,(2152人评分)
少女×少女×少女 THE ANIMATION,6.4,(322人评分)
犬神同学和猫山同学,6.5,(992人评分)
我女友与青梅竹马的惨烈修罗场,6.5,(4294人评分)
忧郁的物怪庵 续,6.3,(173人评分)
七大罪 圣战的预兆,6.5,(799人评分)
神样家族,6.3,(148人评分)
撸时代,6.3,(166人评分)
成惠的世界,6.3,(121人评分)
魔神之骨,6.0,(59人评分)
新世界 未来篇,6.4,(347人评分)
血型君3,6.4,(332人评分)
女教师二十三岁,5.9,(51人评分)
海贼王 追寻草帽,6.4,(327人评分)
LOVE STAGE!!,6.5,(646人评分)
海猫鸣泣之时,6.5,(2833人评分)
文学少女 剧场版,6.5,(1303人评分)
姉とボイン,6.3,(172人评分)
海贼王女,6.4,(224人评分)
虫笼的卡伽斯特尔,6.4,(193人评分)
秋之回忆5 中断的胶片,6.1,(77人评分)
秋日天空 ～梦之中～,6.5,(873人评分)
巴欧来访者,6.1,(77人评分)
メガネnoメガミ,6.3,(160人评分)
魔界天使 第一季,6.3,(145人评分)
一拳超人 第二季,6.5,(2910人评分)
因为不是命中注定的同伴而被赶出了勇者的队伍、从此以后过上了悠闲的隐居生活,6.3,(167人评分)
萝球社 OAD,6.5,(428人评分)
名侦探柯南 MAGIC FILE 2 ～工藤新一 谜之墙壁与黑色拉布犬事件～,6.3,(173人评分)
钢之管弦乐,6.3,(124人评分)
纯白交响曲,6.5,(1937人评分)
异世界后宫物语,6.4,(184人评分)
SHOW BY ROCK!! SHORT!!,6.4,(304人评分)
拳皇的另一天,6.3,(139人评分)
追逐繁星的孩子,6.5,(1949人评分)
放学后的昴星团 网络放送版,6.4,(411人评分)
侠岚 振翼篇,5.9,(54人评分)
噬血狂袭 消失的圣枪篇,6.4,(319人评分)
阴晴不定大哥哥,6.5,(578人评分)
漫画同人会,6.2,(118人评分)
怪物王女 OAD,6.3,(133人评分)
天降之物Final 永远的我的鸟笼,6.5,(1136人评分)
美少女战士Crystal 第二季,6.3,(114人评分)
逃亡者·毛利小五郎,6.2,(86人评分)
叛逆性百万亚瑟王 第二季,6.3,(141人评分)
GRANBELM,6.5,(1052人评分)
屈辱,6.4,(218人评分)
迷你幼女战记,6.4,(282人评分)
奴隷介護,6.0,(62人评分)
后宫时间,6.4,(277人评分)
花冠之泪,6.5,(571人评分)
我们真的学不来 OVA,6.4,(271人评分)
世界征服～谋略之星～,6.5,(1315人评分)
死神剧场版 消逝于黑暗中 呼唤着你的名字,6.5,(517人评分)
学园催眠奴隶,6.4,(222人评分)
宝贝女儿好妈妈,5.9,(54人评分)
我家的莉莉安娜,6.4,(231人评分)
恶魔幸存者2,6.5,(1433人评分)
西方善魔女,6.1,(69人评分)
巴鲁迪斯 缇娅的光辉,6.1,(71人评分)
姫騎士リリア,6.3,(170人评分)
秋日天空 OAD,6.5,(834人评分)
飯塚先輩×ブレザー ―姉キュン！より― THE ANIMATION,6.4,(226人评分)
痴漢電車,6.0,(63人评分)
别惹蚂蚁,6.1,(77人评分)
长门有希酱的消失,6.5,(1779人评分)
少年女仆,6.4,(345人评分)
Play Play 昴宿星团,6.4,(337人评分)
枫色,6.1,(72人评分)
满溢的水果挞,6.5,(818人评分)
名侦探柯南 BONUS FILE 幻想曲之花,6.3,(149人评分)
エルフィーナ～淫夜（ヨル）へと売られた王国で…～,6.2,(92人评分)
鹡鸰女神～Pure Engagement～,6.5,(776人评分)
虫孽,6.2,(93人评分)
手冢治虫的佛陀～永无止境之旅～,6.1,(89人评分)
学園2,6.3,(120人评分)
年轻老板娘是小学生！,6.3,(146人评分)
英雄解体,6.1,(72人评分)
乌托邦,6.4,(252人评分)
玩伴猫耳娘 OVA,6.4,(334人评分)
香肠派对,6.2,(101人评分)
海贼王 特别篇 雾之岛的冒险,6.1,(73人评分)
